timestamp,household_id,consumption_kwh
2023-01-02 13:30:00,H001,0.02918936446217856
2023-01-02 13:45:00,H001,0.06495299738431348
2023-01-02 14:00:00,H001,0.10939591618260155
2023-01-02 14:15:00,H001,0.051196299552223906
2023-01-02 14:30:00,H001,0.07654324251489975
2023-01-02 14:45:00,H001,0.02454134375193838
2023-01-02 15:00:00,H001,0.03189948967156197
2023-01-02 15:15:00,H001,0.0004084328184990049
2023-01-02 15:30:00,H001,0.051563107933091025
2023-01-02 15:45:00,H001,0.061167112993730954
2023-01-02 16:00:00,H001,0.06659273800966337
2023-01-02 16:15:00,H001,0.03110693176418844
2023-01-02 16:30:00,H001,0.08478481913791919
2023-01-02 16:45:00,H001,0.0585895286772231
2023-01-02 17:00:00,H001,0.02687694719788982
2023-01-02 17:15:00,H001,0.07436700455605968
2023-01-02 17:30:00,H001,0.07254999220963695
2023-01-02 17:45:00,H001,0.06210681728965167
2023-01-02 18:00:00,H001,0.2327436917158191
2023-01-02 18:15:00,H001,0.1969025060267321
2023-01-02 18:30:00,H001,0.3096535045644871
2023-01-02 18:45:00,H001,0.1559434660940197
2023-01-02 19:00:00,H001,0.18154676136033981
2023-01-02 19:15:00,H001,0.1201580158219259
2023-01-02 19:30:00,H001,0.15317315190963338
2023-01-02 19:45:00,H001,0.0833041282966491
2023-01-02 20:00:00,H001,0.20215782711311642
2023-01-02 20:15:00,H001,0.22524231955639534
2023-01-02 20:30:00,H001,0.16416984607466995
2023-01-02 20:45:00,H001,0.09505859380671669
2023-01-02 21:00:00,H001,0.28518886183951286
2023-01-02 21:15:00,H001,0.1560962876886889
2023-01-02 21:30:00,H001,0.1540182733917067
2023-01-02 21:45:00,H001,0.2163093588487257
2023-01-02 22:00:00,H001,0.020279932483936156
2023-01-02 22:15:00,H001,0.03303834567086887
2023-01-02 22:30:00,H001,0.10315887203925117
2023-01-02 22:45:00,H001,0.1339231868736052
2023-01-02 23:00:00,H001,0.05618919237745933
2023-01-02 23:15:00,H001,0.0
2023-01-02 23:30:00,H001,0.1159490933855606
2023-01-02 23:45:00,H001,0.0
2023-01-03 00:00:00,H001,0.05411055447256651
2023-01-03 00:15:00,H001,0.0
2023-01-03 00:30:00,H001,0.011357797533349603
2023-01-03 00:45:00,H001,0.04496924129677787
2023-01-03 01:00:00,H001,0.0
2023-01-03 01:15:00,H001,0.006832506697066754
2023-01-03 01:30:00,H001,0.007571960006396181
2023-01-03 01:45:00,H001,0.02374610712181368
2023-01-03 02:00:00,H001,0.03799905054114226
2023-01-03 02:15:00,H001,0.029587544335088818
2023-01-03 02:30:00,H001,0.030945946615283326
2023-01-03 02:45:00,H001,0.08326933117017446
2023-01-03 03:00:00,H001,0.10169537417989617
2023-01-03 03:15:00,H001,0.05306968047473468
2023-01-03 03:30:00,H001,0.04387835435003803
2023-01-03 03:45:00,H001,0.0
2023-01-03 04:00:00,H001,0.0
2023-01-03 04:15:00,H001,0.012320576723649584
2023-01-03 04:30:00,H001,0.1064236467905413
2023-01-03 04:45:00,H001,0.01709155067528859
2023-01-03 05:00:00,H001,0.06527351426136382
2023-01-03 05:15:00,H001,0.019537597706374598
2023-01-03 05:30:00,H001,0.037552096179865144
2023-01-03 05:45:00,H001,0.0
2023-01-03 06:00:00,H001,0.18618862764296162
2023-01-03 06:15:00,H001,0.14965098825053977
2023-01-03 06:30:00,H001,0.10927317932893676
2023-01-03 06:45:00,H001,0.06926134312099452
2023-01-03 07:00:00,H001,0.18669914821995065
2023-01-03 07:15:00,H001,0.16706457986991533
2023-01-03 07:30:00,H001,0.15873919593972705
2023-01-03 07:45:00,H001,0.10477785473585838
2023-01-03 08:00:00,H001,0.18645561513553507
2023-01-03 08:15:00,H001,0.11259933443219051
2023-01-03 08:30:00,H001,0.19383060752236317
2023-01-03 08:45:00,H001,0.10162521681213094
2023-01-03 09:00:00,H001,0.007265623453017338
2023-01-03 09:15:00,H001,0.06825611478861215
2023-01-03 09:30:00,H001,0.10249048860215854
2023-01-03 09:45:00,H001,0.10864206089586777
2023-01-03 10:00:00,H001,0.07887702533298818
2023-01-03 10:15:00,H001,0.1268131751061029
2023-01-03 10:30:00,H001,0.08278551959547756
2023-01-03 10:45:00,H001,0.07390817826709978
2023-01-03 11:00:00,H001,0.0
2023-01-03 11:15:00,H001,0.017183292038259648
2023-01-03 11:30:00,H001,0.12218347953604822
2023-01-03 11:45:00,H001,0.022128621363441528
2023-01-03 12:00:00,H001,0.05509676445343183
2023-01-03 12:15:00,H001,0.049122478178699025
2023-01-03 12:30:00,H001,0.017457132917703164
2023-01-03 12:45:00,H001,0.038124393797326434
2023-01-03 13:00:00,H001,0.06687036622581645
2023-01-03 13:15:00,H001,0.010652725745985574
2023-01-03 13:30:00,H001,0.05144819191642283
2023-01-03 13:45:00,H001,0.034044228472427905
2023-01-03 14:00:00,H001,0.07430161223253164
2023-01-03 14:15:00,H001,0.11353285829906203
2023-01-03 14:30:00,H001,0.1379476851027315
2023-01-03 14:45:00,H001,0.07355300580957952
2023-01-03 15:00:00,H001,0.01872124681419362
2023-01-03 15:15:00,H001,0.14003886234970878
2023-01-03 15:30:00,H001,0.08880524769118744
2023-01-03 15:45:00,H001,0.040984095790552136
2023-01-03 16:00:00,H001,0.05259688335017115
2023-01-03 16:15:00,H001,0.035895231747114224
2023-01-03 16:30:00,H001,0.10545229483741475
2023-01-03 16:45:00,H001,0.11831721920938902
2023-01-03 17:00:00,H001,0.08588588766455921
2023-01-03 17:15:00,H001,0.12393882396496166
2023-01-03 17:30:00,H001,0.06606869085005031
2023-01-03 17:45:00,H001,0.186787869377289
2023-01-03 18:00:00,H001,0.17175306708333618
2023-01-03 18:15:00,H001,0.08143074560091304
2023-01-03 18:30:00,H001,0.22383087322168865
2023-01-03 18:45:00,H001,0.15800524108755945
2023-01-03 19:00:00,H001,0.23180767428012927
2023-01-03 19:15:00,H001,0.1927681982164173
2023-01-03 19:30:00,H001,0.14391394269437335
2023-01-03 19:45:00,H001,0.17325450974968198
2023-01-03 20:00:00,H001,0.10498168201650947
2023-01-03 20:15:00,H001,0.1399775042135706
2023-01-03 20:30:00,H001,0.194447140070067
2023-01-03 20:45:00,H001,0.21615903463829156
2023-01-03 21:00:00,H001,0.21770504183372985
2023-01-03 21:15:00,H001,0.1470455335051373
2023-01-03 21:30:00,H001,0.23161523305961318
2023-01-03 21:45:00,H001,0.17936784121067298
2023-01-03 22:00:00,H001,0.09873246608433339
2023-01-03 22:15:00,H001,0.12297473238340526
2023-01-03 22:30:00,H001,0.08156734208265966
2023-01-03 22:45:00,H001,0.02314522561982238
2023-01-03 23:00:00,H001,0.12830695983861817
2023-01-03 23:15:00,H001,0.09102411290410062
2023-01-03 23:30:00,H001,0.09008347087535554
2023-01-03 23:45:00,H001,0.009417077763814827
2023-01-04 00:00:00,H001,0.08941231230066103
2023-01-04 00:15:00,H001,0.05107200040655932
2023-01-04 00:30:00,H001,0.0
2023-01-04 00:45:00,H001,0.01890461891396048
2023-01-04 01:00:00,H001,0.025785753801494386
2023-01-04 01:15:00,H001,0.032388786787550104
2023-01-04 01:30:00,H001,0.019512226877538362
2023-01-04 01:45:00,H001,0.030376933831591086
2023-01-04 02:00:00,H001,0.07737890019424562
2023-01-04 02:15:00,H001,0.026275951148097585
2023-01-04 02:30:00,H001,0.0019671781647507824
2023-01-04 02:45:00,H001,0.03717492938982879
2023-01-04 03:00:00,H001,0.08458744204561282
2023-01-04 03:15:00,H001,0.06683855337152318
2023-01-04 03:30:00,H001,0.0
2023-01-04 03:45:00,H001,0.0
2023-01-04 04:00:00,H001,0.0
2023-01-04 04:15:00,H001,0.05115522665463124
2023-01-04 04:30:00,H001,0.08422990731150812
2023-01-04 04:45:00,H001,0.026915122778335906
2023-01-04 05:00:00,H001,0.035994866484938035
2023-01-04 05:15:00,H001,0.0
2023-01-04 05:30:00,H001,0.08465199800736431
2023-01-04 05:45:00,H001,0.0
2023-01-04 06:00:00,H001,0.20324387140759673
2023-01-04 06:15:00,H001,0.11816898537008085
2023-01-04 06:30:00,H001,0.22960717011702664
2023-01-04 06:45:00,H001,0.07791065093173502
2023-01-04 07:00:00,H001,0.09589829592780036
2023-01-04 07:15:00,H001,0.20721048683869744
2023-01-04 07:30:00,H001,0.20600526922206291
2023-01-04 07:45:00,H001,0.13490183908830305
2023-01-04 08:00:00,H001,0.08051805606507538
2023-01-04 08:15:00,H001,0.023506119022558697
2023-01-04 08:30:00,H001,0.21826482888323118
2023-01-04 08:45:00,H001,0.16934720612060922
2023-01-04 09:00:00,H001,0.07720687708413428
2023-01-04 09:15:00,H001,0.03461643007964738
2023-01-04 09:30:00,H001,0.04995105502168034
2023-01-04 09:45:00,H001,0.11253500005278136
2023-01-04 10:00:00,H001,0.01314693796215232
2023-01-04 10:15:00,H001,0.1118906567209068
2023-01-04 10:30:00,H001,0.10164559648577104
2023-01-04 10:45:00,H001,0.14870828205704004
2023-01-04 11:00:00,H001,0.09608294665361043
2023-01-04 11:15:00,H001,0.11300995076804696
2023-01-04 11:30:00,H001,0.0
2023-01-04 11:45:00,H001,0.05753015951115867
2023-01-04 12:00:00,H001,0.06432530663381875
2023-01-04 12:15:00,H001,0.08806651239769948
2023-01-04 12:30:00,H001,0.07495429622851167
2023-01-04 12:45:00,H001,0.11945565247652926
2023-01-04 13:00:00,H001,0.07618927683520799
2023-01-04 13:15:00,H001,0.025752899463870063
2023-01-04 13:30:00,H001,0.018416194421380143
2023-01-04 13:45:00,H001,0.14509342394115554
2023-01-04 14:00:00,H001,0.08353759648695082
2023-01-04 14:15:00,H001,0.0755988172801817
2023-01-04 14:30:00,H001,0.0822551611281301
2023-01-04 14:45:00,H001,0.07923093094526686
2023-01-04 15:00:00,H001,0.05398845690586931
2023-01-04 15:15:00,H001,0.09954445162152893
2023-01-04 15:30:00,H001,0.12001833226459692
2023-01-04 15:45:00,H001,0.11176938071536806
2023-01-04 16:00:00,H001,0.06710640769840004
2023-01-04 16:15:00,H001,0.016609240742328987
2023-01-04 16:30:00,H001,0.004642427204936003
2023-01-04 16:45:00,H001,0.11738932736070054
2023-01-04 17:00:00,H001,0.04503969323383403
2023-01-04 17:15:00,H001,0.07678660179995402
2023-01-04 17:30:00,H001,0.02557857623837561
2023-01-04 17:45:00,H001,0.07918588454415218
2023-01-04 18:00:00,H001,0.23388304713318323
2023-01-04 18:15:00,H001,0.2430691973597136
2023-01-04 18:30:00,H001,0.10859509340300222
2023-01-04 18:45:00,H001,0.2133988920684822
2023-01-04 19:00:00,H001,0.1335895642963114
2023-01-04 19:15:00,H001,0.26607976642414655
2023-01-04 19:30:00,H001,0.27526707220950786
2023-01-04 19:45:00,H001,0.19721143925077472
2023-01-04 20:00:00,H001,0.18309843518832336
2023-01-04 20:15:00,H001,0.16866476266031688
2023-01-04 20:30:00,H001,0.2523066179673802
2023-01-04 20:45:00,H001,0.186100920195205
2023-01-04 21:00:00,H001,0.1929355240602652
2023-01-04 21:15:00,H001,0.16655669245471383
2023-01-04 21:30:00,H001,0.1803394146687886
2023-01-04 21:45:00,H001,0.2045340473058605
2023-01-04 22:00:00,H001,0.09097673936403672
2023-01-04 22:15:00,H001,0.11416649814006057
2023-01-04 22:30:00,H001,0.08112175995840873
2023-01-04 22:45:00,H001,0.06202044686945295
2023-01-04 23:00:00,H001,0.08540818492196417
2023-01-04 23:15:00,H001,0.080788041070659
2023-01-04 23:30:00,H001,0.033613925780027025
2023-01-04 23:45:00,H001,0.0
2023-01-05 00:00:00,H001,0.0
2023-01-05 00:15:00,H001,0.0
2023-01-05 00:30:00,H001,0.0741321593611651
2023-01-05 00:45:00,H001,0.0
2023-01-05 01:00:00,H001,0.10106190460110118
2023-01-05 01:15:00,H001,0.0
2023-01-05 01:30:00,H001,0.05992402833627762
2023-01-05 01:45:00,H001,0.12529178527778695
2023-01-05 02:00:00,H001,0.05981289977878039
2023-01-05 02:15:00,H001,0.1261915970224904
2023-01-05 02:30:00,H001,0.0
2023-01-05 02:45:00,H001,0.08946055685003754
2023-01-05 03:00:00,H001,0.0
2023-01-05 03:15:00,H001,0.0790150265796555
2023-01-05 03:30:00,H001,0.02682450412634868
2023-01-05 03:45:00,H001,0.04174312045583822
2023-01-05 04:00:00,H001,0.028595418334424787
2023-01-05 04:15:00,H001,0.014287044247300259
2023-01-05 04:30:00,H001,0.036063833909836945
2023-01-05 04:45:00,H001,0.05142751181746136
2023-01-05 05:00:00,H001,0.0
2023-01-05 05:15:00,H001,0.01572725411061962
2023-01-05 05:30:00,H001,0.062423294877117494
2023-01-05 05:45:00,H001,0.03757743261006208
2023-01-05 06:00:00,H001,0.196833413134407
2023-01-05 06:15:00,H001,0.07469980409857446
2023-01-05 06:30:00,H001,0.16398706832627474
2023-01-05 06:45:00,H001,0.1867048191817008
2023-01-05 07:00:00,H001,0.13429553916671033
2023-01-05 07:15:00,H001,0.12919551805474253
2023-01-05 07:30:00,H001,0.21585915535762812
2023-01-05 07:45:00,H001,0.002396687915033363
2023-01-05 08:00:00,H001,0.12373565929362867
2023-01-05 08:15:00,H001,0.12016476214400945
2023-01-05 08:30:00,H001,0.1794278479325376
2023-01-05 08:45:00,H001,0.19920625444951498
2023-01-05 09:00:00,H001,0.12278312554307715
2023-01-05 09:15:00,H001,0.03835074437855507
2023-01-05 09:30:00,H001,0.08222821228078946
2023-01-05 09:45:00,H001,0.04306729753174441
2023-01-05 10:00:00,H001,0.12129615505559045
2023-01-05 10:15:00,H001,0.08305728277371942
2023-01-05 10:30:00,H001,0.06600213480558785
2023-01-05 10:45:00,H001,0.07890547788682457
2023-01-05 11:00:00,H001,0.11582361859301828
2023-01-05 11:15:00,H001,0.08545290803802243
2023-01-05 11:30:00,H001,0.05444506781292254
2023-01-05 11:45:00,H001,0.05948971683838712
2023-01-05 12:00:00,H001,0.10585590274338885
2023-01-05 12:15:00,H001,0.018076899550889543
2023-01-05 12:30:00,H001,0.1169103011528763
2023-01-05 12:45:00,H001,0.0
2023-01-05 13:00:00,H001,0.07291228185673566
2023-01-05 13:15:00,H001,0.0360110996486872
2023-01-05 13:30:00,H001,0.21180254069986693
2023-01-05 13:45:00,H001,0.0
2023-01-05 14:00:00,H001,0.05305416066742544
2023-01-05 14:15:00,H001,0.034829882547337467
2023-01-05 14:30:00,H001,0.11109627276031658
2023-01-05 14:45:00,H001,0.13188016724439658
2023-01-05 15:00:00,H001,0.06425782881695574
2023-01-05 15:15:00,H001,0.0
2023-01-05 15:30:00,H001,0.16488004152232563
2023-01-05 15:45:00,H001,0.11914801546895487
2023-01-05 16:00:00,H001,0.15987184621075162
2023-01-05 16:15:00,H001,0.06174710890106587
2023-01-05 16:30:00,H001,0.08607928674087588
2023-01-05 16:45:00,H001,0.04266412040317531
2023-01-05 17:00:00,H001,0.0
2023-01-05 17:15:00,H001,0.04871691835233555
2023-01-05 17:30:00,H001,0.024395087428929603
2023-01-05 17:45:00,H001,0.06464936654114496
2023-01-05 18:00:00,H001,0.0988485571963589
2023-01-05 18:15:00,H001,0.21006024814921848
2023-01-05 18:30:00,H001,0.19528127333488038
2023-01-05 18:45:00,H001,0.0717636325195933
2023-01-05 19:00:00,H001,0.05624142574188318
2023-01-05 19:15:00,H001,0.13557114066874268
2023-01-05 19:30:00,H001,0.2189857719731775
2023-01-05 19:45:00,H001,0.2848755898899006
2023-01-05 20:00:00,H001,0.12653104159889492
2023-01-05 20:15:00,H001,0.15014196566915083
2023-01-05 20:30:00,H001,0.11453209487649842
2023-01-05 20:45:00,H001,0.167379935899382
2023-01-05 21:00:00,H001,0.1682168819532294
2023-01-05 21:15:00,H001,0.22698678127351438
2023-01-05 21:30:00,H001,0.1043321881535285
2023-01-05 21:45:00,H001,0.2277250364222518
2023-01-05 22:00:00,H001,0.10740382819594195
2023-01-05 22:15:00,H001,0.040250225254514854
2023-01-05 22:30:00,H001,0.030968796487831587
2023-01-05 22:45:00,H001,0.05690225821309834
2023-01-05 23:00:00,H001,0.03135535806074579
2023-01-05 23:15:00,H001,0.05170437695520454
2023-01-05 23:30:00,H001,0.0
2023-01-05 23:45:00,H001,0.053065054765111946
2023-01-06 00:00:00,H001,0.009325428218048267
2023-01-06 00:15:00,H001,0.037270496931395
2023-01-06 00:30:00,H001,0.09292407891426067
2023-01-06 00:45:00,H001,0.020364203724996102
2023-01-06 01:00:00,H001,0.0
2023-01-06 01:15:00,H001,0.0
2023-01-06 01:30:00,H001,0.057836841725015846
2023-01-06 01:45:00,H001,0.04114380286399834
2023-01-06 02:00:00,H001,0.02462669453326402
2023-01-06 02:15:00,H001,0.037733001300718695
2023-01-06 02:30:00,H001,0.07153791919022318
2023-01-06 02:45:00,H001,0.04514828101185219
2023-01-06 03:00:00,H001,0.04523215080133555
2023-01-06 03:15:00,H001,0.1011365073835783
2023-01-06 03:30:00,H001,0.0323412995086824
2023-01-06 03:45:00,H001,0.0
2023-01-06 04:00:00,H001,0.09495117548391248
2023-01-06 04:15:00,H001,0.0013038903825330142
2023-01-06 04:30:00,H001,0.0
2023-01-06 04:45:00,H001,0.05042225680153506
2023-01-06 05:00:00,H001,0.06201646687043706
2023-01-06 05:15:00,H001,0.0
2023-01-06 05:30:00,H001,0.07177003976430912
2023-01-06 05:45:00,H001,0.029207375444573486
2023-01-06 06:00:00,H001,0.12499940969398411
2023-01-06 06:15:00,H001,0.15005122847166902
2023-01-06 06:30:00,H001,0.11769327254697877
2023-01-06 06:45:00,H001,0.14771542356002354
2023-01-06 07:00:00,H001,0.2320168363202585
2023-01-06 07:15:00,H001,0.13181221285537537
2023-01-06 07:30:00,H001,0.129931179683791
2023-01-06 07:45:00,H001,0.10549051729196778
2023-01-06 08:00:00,H001,0.12610531710503456
2023-01-06 08:15:00,H001,0.08529429351215043
2023-01-06 08:30:00,H001,0.12536942066049478
2023-01-06 08:45:00,H001,0.11300048570035158
2023-01-06 09:00:00,H001,0.056820376735154714
2023-01-06 09:15:00,H001,0.017307668928626632
2023-01-06 09:30:00,H001,0.19311558047198787
2023-01-06 09:45:00,H001,0.028824771521786127
2023-01-06 10:00:00,H001,0.049096298371474674
2023-01-06 10:15:00,H001,0.08233957845336407
2023-01-06 10:30:00,H001,0.08916550064273601
2023-01-06 10:45:00,H001,0.10605787632659372
2023-01-06 11:00:00,H001,0.05619795740598469
2023-01-06 11:15:00,H001,0.026725997348558156
2023-01-06 11:30:00,H001,0.14329780875228565
2023-01-06 11:45:00,H001,0.02507101112066938
2023-01-06 12:00:00,H001,0.05853107461553149
2023-01-06 12:15:00,H001,0.0719324965834107
2023-01-06 12:30:00,H001,0.1002845914401739
2023-01-06 12:45:00,H001,0.09101599241092004
2023-01-06 13:00:00,H001,0.040097805084587726
2023-01-06 13:15:00,H001,0.07945422809108657
2023-01-06 13:30:00,H001,0.0
2023-01-06 13:45:00,H001,0.17924286308919118
2023-01-06 14:00:00,H001,0.02904878508602088
2023-01-06 14:15:00,H001,0.11431981245989507
2023-01-06 14:30:00,H001,0.020538681693622142
2023-01-06 14:45:00,H001,0.10129944797219748
2023-01-06 15:00:00,H001,0.018430078395051126
2023-01-06 15:15:00,H001,0.11392484922447689
2023-01-06 15:30:00,H001,0.16447292207117178
2023-01-06 15:45:00,H001,0.07289776884229002
2023-01-06 16:00:00,H001,0.09756561045912006
2023-01-06 16:15:00,H001,0.11798824183758178
2023-01-06 16:30:00,H001,0.04035217249865504
2023-01-06 16:45:00,H001,0.1166513781886857
2023-01-06 17:00:00,H001,0.04656327440762491
2023-01-06 17:15:00,H001,0.1774435001513418
2023-01-06 17:30:00,H001,0.008704309774452315
2023-01-06 17:45:00,H001,0.07733885404543812
2023-01-06 18:00:00,H001,0.1269268061668487
2023-01-06 18:15:00,H001,0.23772004880283984
2023-01-06 18:30:00,H001,0.3027515839572913
2023-01-06 18:45:00,H001,0.1923084904773139
2023-01-06 19:00:00,H001,0.2746446993324474
2023-01-06 19:15:00,H001,0.2196462490983692
2023-01-06 19:30:00,H001,0.26187436402864395
2023-01-06 19:45:00,H001,0.21908412233101648
2023-01-06 20:00:00,H001,0.26609274734193694
2023-01-06 20:15:00,H001,0.25889933805889465
2023-01-06 20:30:00,H001,0.15380484996694296
2023-01-06 20:45:00,H001,0.15512754904861725
2023-01-06 21:00:00,H001,0.16803665754474176
2023-01-06 21:15:00,H001,0.14734418754692344
2023-01-06 21:30:00,H001,0.20596789976586888
2023-01-06 21:45:00,H001,0.2516437818216404
