Relative_Compactness,Surface_Area,Wall_Area,Roof_Area,Overall_Height,Orientation,Glazing_Area,Glazing_Area_Distribution,Heating_Load,Cooling_Load
0.9372898776918819,693.4876214991514,359.2907562502765,172.46090384264716,7.0,90,0.1543883544116084,5,10.93122218460683,42.30946390399104
0.9395756590979446,803.1909499694992,290.47243533859876,168.65632722352828,3.5,0,0.3693495170919452,3,21.978207173344806,31.942003884948264
0.9885860365741552,523.8896909668291,295.0825931979131,157.07384632256534,3.5,0,0.06956654212107596,3,10.283358410259561,36.61383904383931
0.7541507657580552,772.0567598525246,395.28091578230817,190.37265344821847,3.5,90,0.37778015946085014,5,18.498001682853932,20.364917681393614
0.9817952500434661,542.1190525069719,361.6145374327189,131.80271048807552,3.5,270,0.37281751298356586,1,25.738546130841023,39.064868329158315
0.7783033443358875,663.5836599356896,294.9318103643936,115.32190606839835,3.5,90,0.1593824823221629,4,13.151261910772686,34.13059128901109
0.8678898606887231,709.3929604864953,374.35015391710044,164.35918949139918,3.5,0,0.26061803284764296,5,36.78796807657068,32.950386752922014
0.6330000198788621,658.606381226046,266.6532310031404,215.1904458141207,3.5,180,0.35020088409323397,0,15.106799654138156,30.434882716338628
0.9588394319926137,637.167904373918,295.54046547206053,159.47537184870455,7.0,0,0.3388801610044464,1,13.143967049799729,37.91128781301425
0.719201400275505,871.4329349601778,367.7522114140957,115.73611130425293,7.0,270,0.39730828196849055,0,7.936828404942477,28.988782308900458
0.7049219290385526,620.6863170691983,403.06705405848487,219.94027117458734,3.5,90,0.34350154561951024,0,14.659719478047055,31.13069051446169
0.6020518196257828,598.9308075726505,265.5190027736689,120.70528991129439,7.0,90,0.2756289924006935,1,36.07440475993867,37.881692054932174
0.8172810061121624,896.8983565799384,357.9711489381498,205.36660868505606,7.0,270,0.19908903669024172,4,13.458392430349635,21.920074479409056
0.7902385468029013,677.0380520013854,315.33566537592117,208.0099514137236,7.0,270,0.10687524926267199,0,15.458613707461108,38.75387754918104
0.854549471028609,757.5774217844538,268.1346849330911,202.54547843145264,3.5,270,0.3579039212956009,1,41.426561390689386,12.562330843638872
0.9912816536328024,869.3737637986443,260.00685040726273,200.46742899317564,3.5,0,0.1513323902612724,3,32.165400087638865,14.66716024033377
0.963465103132435,791.2277832448814,271.3227692179106,197.42610663136927,7.0,90,0.0881757515006087,3,21.871759901610638,30.780155997296788
0.9640612303120626,678.3442335435823,358.94108901271403,174.04743758689165,7.0,270,0.026275813199390943,3,42.534533153267525,22.956735657334256
0.8101022684428582,856.3280753181076,311.0589919912133,154.4964396867773,3.5,90,0.2317039304216546,2,13.608115633092163,45.27654442856357
0.6416075799419051,823.1282440715592,278.60768239167396,210.47013498357603,3.5,0,0.38350953693579276,0,36.73218503761822,35.00425514148664
0.6723658381031604,859.0853672487337,350.192824763112,196.68758969696736,3.5,270,0.3820295740822144,2,32.28969943558808,47.9548626917207
0.9812160883946967,818.2445976214308,397.22415357210883,215.15876573656934,3.5,0,0.35929068874450576,2,36.318279284141674,41.251416988334434
0.7647811933545434,831.6111430206489,387.6524576482776,120.90212936539208,7.0,180,0.2992849530367016,5,40.14336908413834,34.78332509814869
0.9460068482428727,880.306330785052,316.883715413003,167.56673506948366,7.0,270,0.07692759541879722,5,33.78744745367425,28.28578034292929
0.8688709117904705,602.7570809328813,390.45468493705977,212.26508473864033,7.0,0,0.37799386535553686,3,29.757234801840166,31.845304557283704
0.8515143183528645,707.4691521600265,293.7203929384078,111.12337053973785,3.5,270,0.3048043432541069,5,21.958056660419007,46.87019290577186
0.7102235106595808,688.1906265605805,253.07685157840123,184.22746576039282,3.5,270,0.018556242434246608,0,21.33695767605607,41.57630023511544
0.958698907896345,613.102215603111,396.99325602437796,186.87573343937197,7.0,90,0.20698602913321054,0,39.20009272481637,42.163616293177775
0.682756548537346,725.2352603834031,335.55388263223506,163.12332260625806,7.0,90,0.10179813284189386,1,21.9813099427075,35.75448200183295
0.761762097230163,679.8535369169789,272.45333266995806,197.59595991325622,3.5,90,0.3953474410671314,3,9.086501662261826,41.72532332914391
0.9974289969576414,816.4235854149181,380.64735790459105,131.8948428372218,7.0,270,0.08969536673778832,3,32.61875415143613,32.09490761224456
0.8942908326028483,635.1625190405723,286.9307988430777,183.8798264261789,3.5,0,0.3975475898576241,1,37.410206618605976,41.5035418139567
0.778024564995873,785.3008557588228,342.7347342716857,133.7495132341207,7.0,0,0.3360596391676016,2,36.86340889262869,32.795585194733995
0.824265267777494,788.3634075853788,412.40668399231663,219.97419618626017,3.5,90,0.15889711439366283,1,35.0136649159347,31.157837424734744
0.764502195634654,531.5254199614889,251.0531368996163,170.9063099710626,7.0,180,0.2545593348917526,5,17.184410532282694,18.865418296868285
0.8907951967871954,579.6737203409623,350.2431873601061,119.50109483635235,7.0,0,0.34642753846622065,4,15.937616211011704,17.827870512669833
0.7596787543616299,626.0632784199291,284.4239417692854,202.8586721002994,3.5,180,0.28342357346021857,4,10.058213621048877,30.24582694010227
0.8680580658809527,799.0767973081919,263.05191687409666,157.299672535613,3.5,180,0.32251364570349994,0,6.958218470650569,31.088721431005386
0.8818862431522165,868.9636842859207,324.72117289654483,147.26737612806102,7.0,0,0.12052336358708399,0,16.96463247930399,31.81741206358009
0.8438239485036183,847.5335366772812,409.7617120195606,190.08266470551183,3.5,0,0.21493285241362015,3,27.297955418795024,18.685398271590053
0.8160137856726624,665.7704588061334,348.54454420112273,202.1936085157646,7.0,180,0.2976821424601667,5,25.76590647789647,27.91845899285659
0.6824327403653206,597.8821217365269,366.2018514957366,195.8969096560106,7.0,90,0.01944308235811403,2,18.27789663537893,46.9673242591037
0.6796645906490807,849.3783034283196,293.2110206025212,189.86840386252584,7.0,180,0.10299465058900653,0,34.94101585629926,46.11817614492872
0.9182955459264177,758.6985581361414,356.54155580746107,185.92032169894367,7.0,270,0.10785362028847773,3,34.855198604788676,39.29805326532123
0.7161331111083026,635.937556514089,382.29851670815196,131.04990828865934,7.0,0,0.033982436166039465,5,35.01472900506764,38.594370990570546
0.8623851311295415,550.5945115867914,245.90811046368466,182.09371124954174,3.5,180,0.22309260896288047,3,17.85821023708929,43.32501503220925
0.7198467103228099,721.5893203280757,315.6633387560084,190.0497406453145,3.5,90,0.23884194225860267,5,8.100164486566051,16.91872554183691
0.6577913513691315,806.1830760683773,340.5287374808389,184.22807589484472,3.5,90,0.04694984076274183,3,8.435972961288881,37.45597276920411
0.7615826667921878,889.2922838048845,271.298251454492,111.28712880020998,3.5,180,0.053178935142649354,4,31.764207478377067,17.1357004205756
0.7241078107378359,743.4350183691485,297.75923269296663,122.98498394027108,3.5,90,0.23388047401076895,2,33.763015647727705,40.27243703366431
0.6973592065123849,673.413431180362,379.9828300291934,176.3569615154738,3.5,0,0.32975831194780864,4,41.95619537566488,30.712103044055198
0.8352416170633504,549.2132410981766,390.12909878756284,212.0001298908785,7.0,0,0.32495568568329647,3,18.534707634676877,11.392173036295924
0.6981373011853439,744.735218769216,245.66688495428602,195.9444533226948,7.0,270,0.11722823710073645,2,22.27670316725091,46.3575418323747
0.8991082447171452,632.2776115913705,285.90120369261376,125.34777912689711,3.5,0,0.23611738133683213,5,22.019065673539835,27.040063785858067
0.8880586591416891,698.7953534903797,296.88632694844233,182.76845501144265,7.0,180,0.024734998038300572,2,31.345215313806683,45.332810292986316
0.8781043467820372,738.1937224114477,414.9152522071933,135.8622374533755,7.0,90,0.12218744084253173,4,30.9601551015391,24.57887199326519
0.6410971114292846,859.5071715526711,288.80506141709157,182.644660938055,7.0,0,0.03883036684240842,0,13.249118570434844,47.451017714457734
0.9774569712737164,897.2476326611657,294.20442616622904,143.698541870039,3.5,180,0.14342652297726607,0,21.378560552428397,17.886019648028615
0.8013358531571128,772.4148354483577,277.1118896163631,126.01951885915241,7.0,90,0.07086475545176851,0,38.38835974692583,43.35176650201888
0.9598694477469651,827.3104285188439,383.13526528383693,146.85804270686353,7.0,90,0.31902663150274824,1,37.7833012248089,35.96319739777335
0.6794319537745256,520.0366313078366,358.4307625719677,180.08835372015935,3.5,180,0.2212381792934663,4,14.04155092098532,42.46918972218957
0.8377796747273722,639.9491064367353,349.5628525947189,156.85843047658588,7.0,270,0.09551839209739317,4,33.01326635899772,10.679976868908394
0.9861634326709053,742.5878248625769,283.319927246084,126.98994570427604,3.5,0,0.2858623175126808,0,39.048427360813385,33.15764490194716
0.9994792983586748,570.9383813633058,407.99429277570715,173.73929519407486,7.0,0,0.26851341242207755,0,26.323760155061148,15.226990483871328
0.6096674499922178,829.9369124600535,369.9541610572068,167.46496984998203,3.5,270,0.16448363331250576,4,34.832138597858545,11.527690837391969
0.7925213333821266,738.2814670825,377.61740896267685,199.05351988663975,3.5,270,0.3054370056783541,2,17.383161944635837,16.734976609513936
0.7165690758694432,888.604648684024,378.89158846094494,133.77646926382045,7.0,90,0.04292121859288165,0,9.78674803627765,24.75802861539692
0.6254882273269258,890.3521521261879,296.7101932808682,152.66734066379075,7.0,0,0.26523013347989444,1,14.057147417637456,46.76139967210516
0.8278497595772236,817.8565919386676,360.13271955096315,160.34999726634672,3.5,180,0.3311141468327518,2,26.744688758084475,30.28114704827926
0.6020333138796856,554.5546568578695,365.3214406545746,136.9741826288816,7.0,0,0.19122370830515548,0,16.972851980842616,23.330795232711402
0.8445110358680087,563.1258745128621,293.63286376696817,164.54368117595408,7.0,180,0.04202862673715546,4,35.09168541823377,19.650356016737916
0.9480725908138358,516.2011318028229,302.9837265805764,192.7046199234881,3.5,270,0.09452142136245555,3,33.08220175810589,23.362395500383467
0.9534405859895557,814.2000360023193,347.054420041701,194.74916267795462,7.0,270,0.1535339520770271,3,27.715132566884684,15.418697250698617
0.9817277932784153,561.9196775204582,267.9827284339079,189.39793358075286,7.0,270,0.3489847057203941,3,9.023533067389224,43.89600901468124
0.8959455279213897,652.4563499785402,266.76174811825376,158.08144687013547,7.0,180,0.12666368958794869,1,12.119235919929405,25.108396433462293
0.6738851830196355,601.6033297135488,372.1165232859562,155.09195623552606,3.5,90,0.38430341158547593,1,38.798006370994294,16.372934734599212
0.7738713284347221,669.3723418510838,288.5906446298083,126.81327451588263,3.5,270,0.024423829070912763,0,12.609020260936155,20.579940412189465
0.9543597982191494,868.1018770917686,402.7681104924355,112.63223425520398,3.5,0,0.36191589046763595,1,35.01387411010663,29.340019317709736
0.7020185121339185,856.913027243354,329.1962679375765,141.7054612896538,3.5,0,0.3296101881149833,5,19.981070808906605,21.439697761339705
0.7773250778915936,784.0626590728251,406.31386467011185,110.1046990949948,3.5,270,0.33160259243707685,3,16.80947617155787,37.988846089779386
0.846774790328358,703.1354314666186,342.05105272607256,137.26378280328785,7.0,270,0.3655799733656905,4,39.85369579628031,39.61490641988535
0.6413410043512617,804.8077175908776,300.0646285360859,161.8946513733458,3.5,270,0.1166569653813058,5,40.672813104295905,14.830402661883934
0.796043864427625,795.9118360524375,285.08449020289555,133.69773306398284,7.0,90,0.19265752151855398,1,38.76657336245356,10.300003976068528
0.6178817609742987,861.6385787997982,366.76571911256025,173.68306856258556,7.0,180,0.029297304546945704,1,24.905179496902782,30.55238909274071
0.7246509877236603,787.9903056571512,265.7750329414458,112.17683024522503,3.5,90,0.19104386901490364,2,28.590048077559032,44.671703324919605
0.90081587454641,558.9861333348985,260.00768008316163,111.13541550684323,7.0,180,0.16782894592636263,4,42.93204080943248,21.06082214876798
0.8861996346112259,702.7635848542056,393.68915887206435,134.5877368947724,3.5,90,0.285618128678978,4,21.669114472394888,47.32703528637641
0.9766216975033268,892.1823231645876,245.23071416006823,176.75237932883945,3.5,0,0.3415106961153951,2,37.84544721139235,33.80809070636293
0.9107581466835077,588.8791884478003,398.48660699242663,151.78984689196878,7.0,180,0.03004332226444131,3,36.98109926964296,47.282810947622515
0.6860914059948745,802.3821320418213,357.34856373766416,171.92177231697406,3.5,0,0.06742436995704515,0,26.270854598239545,41.53796836000882
0.9619884722533002,634.1276297609976,401.14370023903285,202.95509764839565,3.5,180,0.23067401199547338,0,40.11058777706538,12.096666378823514
0.8209056588045615,573.0060506943435,399.81747485499113,189.1321677771853,3.5,180,0.08973906025482355,5,24.729620802606537,27.996999321663633
0.9379591550307425,884.7871603237513,400.1993934636321,127.38214337395812,7.0,270,0.25607535595564407,5,7.854852012860631,23.088493709909695
0.9689957935092162,694.6188339214539,334.4093149084312,195.475039166518,3.5,270,0.0688568811029318,1,27.39194726826064,10.351709073199471
0.9315845115756567,531.9412221034573,248.7275860904427,139.987873390533,3.5,270,0.29528768334757566,2,40.98753810982885,35.021766543010955
0.7576791991838905,638.9939152729244,392.12820799594647,165.57792647388683,3.5,270,0.26756107853581707,0,35.30049350613648,31.08063411297926
0.8392752546328507,851.1423104997242,392.3361493513658,144.1677085290289,3.5,180,0.2508286056748845,5,35.44491565543185,30.237773926148556
0.77307923182544,590.2685095450323,348.4493548756813,208.50246346003874,3.5,180,0.36165588906760493,2,30.262649016320008,22.1450170157264
0.8776588542987803,533.3363695513679,247.9138310718041,138.1523556335774,7.0,90,0.09315321008291329,2,14.772578653710989,31.101648388800538
0.7938745958414506,580.4307671396223,373.20658045220614,137.17446368822576,3.5,90,0.2944206251466452,3,22.912671539435816,43.36970667208768
0.6513041366304293,766.0048312105747,400.0746900042809,156.61140217961656,7.0,0,0.29437533175936664,2,33.91518112810834,26.89508230361176
0.8577481986455254,901.2168056190849,274.973749466307,110.2430857177654,3.5,270,0.360624336494945,1,22.188654388096584,11.710634619864022
0.6818824864682621,568.1566884904367,326.5800291158545,145.942951353996,7.0,90,0.20141525904586294,1,29.30747407345571,41.28028510501782
0.8979828502128918,559.8840604901186,308.07653435150775,169.31285087580324,3.5,270,0.19757493897900572,4,31.683980862256657,29.603392239474978
0.642246882561033,617.3747771161171,266.2772298297662,137.02996108798376,7.0,270,0.36056918005830346,1,6.947505474432209,31.86383266214575
0.6029237974895699,567.5712823863988,351.3064211941399,114.62319066398797,7.0,270,0.00017267914241396733,4,38.59113658416276,23.55906529705767
0.7337955966211729,848.6559352673775,299.69305615163836,114.90963079291072,3.5,180,0.2801147245389643,4,19.267283678242862,27.96753342847
0.9877022015324224,816.0700448861603,401.47361655812483,133.85855860630275,3.5,180,0.23800882007879376,1,36.785029177925594,39.8346016654229
0.8803902757733217,833.8076437256474,414.3114811924887,215.13972422670693,3.5,90,0.16559575215970113,5,8.853649172983088,19.29201281868854
0.7654742138933345,689.3510749286297,405.4322351625533,208.2892767787796,7.0,0,0.001998081530683971,0,17.822498628165775,24.578207045993217
0.6483008682063149,891.6269667451664,388.92714204448714,143.07907927519685,7.0,270,0.3664651666164473,3,14.354812721442935,34.64397645777153
0.6241454177406215,822.6989338535766,367.96713880125327,192.86187805680962,7.0,180,0.32597249897570435,1,36.987844537004015,24.585532585319847
0.89048466950431,884.8228990027319,335.885570179604,173.93250203258737,3.5,90,0.14128124449032908,1,18.787543338753885,33.81117817303575
0.9621803937253894,577.8421605073137,351.72829026590034,168.5567437106574,3.5,180,0.026731061642753587,5,25.088673450111227,34.19221687240007
0.6064103671728476,810.0912674991652,394.6180801542407,201.60791084486962,3.5,180,0.348220477496717,3,29.250307673456906,21.798600509282277
0.8336563322854347,850.944781080362,375.0703773044205,153.69412737469798,3.5,90,0.13113836196883258,5,19.235054259901606,36.41638941632228
0.8914416200834205,623.0665806810031,353.4464682302608,146.69319122966263,7.0,180,0.12543158626896456,3,39.34574400450979,12.559722756973292
0.7168790177104033,548.2776349784855,375.75295488615785,150.82644301912018,3.5,90,0.025657416292917203,3,8.649617197577186,46.266345685397546
0.8091190465308975,686.8172149231782,264.6531828784674,201.38902214225615,3.5,180,0.13919137458612987,5,26.76203315867275,45.897636718166964
0.925940754500247,828.6724202448429,412.0495740630337,147.06116192256832,3.5,0,0.15081644693458685,4,41.53761699237666,31.472727520865092
0.8385307920707463,709.1265104515727,307.2841929046304,133.7172657978917,3.5,0,0.28811969510380153,5,27.78829590899486,34.68959519644205
0.7514221357806279,852.2727065816313,396.5638402636802,134.3703449976013,7.0,270,0.03136195713485668,4,17.802294285215634,36.142629540076165
0.6310231221979884,868.3691909392957,379.49906847667125,112.2904125547992,7.0,90,0.056447418574112486,4,25.44082516579501,37.42623333122672
0.7947624704928345,721.6320689854125,358.54179960955435,200.06053462698046,3.5,90,0.056063440588746266,3,21.845243810234074,20.535465175863866
0.7872775624279701,517.5452412696208,345.5257361096412,151.4699676983451,7.0,270,0.02858759399552149,5,6.9943887127507445,28.24244453490206
0.6726139026917403,811.4601328819002,369.4026525652165,132.02404408304693,3.5,90,0.06593043638454832,4,12.812681669621755,42.16231728397826
0.6280543737852948,777.9842160226804,247.14740620432968,174.90948749575728,7.0,270,0.16708038009923265,5,32.092732739314414,33.59461326656884
0.8033603728585625,584.8359821457905,266.1478957033494,148.5042350945342,7.0,270,0.24130240396950928,2,24.38167931271207,36.278118382020985
0.7327406939325112,842.1074569864253,310.5792550549589,187.49655798900832,3.5,270,0.32654135702995557,3,15.997506933078066,15.823436457704569
0.6857991281387658,621.8510194740904,390.5563154635117,158.316129964948,3.5,90,0.02735336900363028,0,35.53021664857771,26.455985564913476
0.6378627576857745,826.8046182312299,302.15780763134956,215.5907123119891,3.5,90,0.08244377732611152,4,21.956939701389064,39.190069482823645
0.9351722114678868,689.7339078572326,276.75401555809725,131.64358719489724,7.0,270,0.34971284708955763,3,27.218593607308723,27.493705148158448
0.7420449881603057,761.8625715438351,327.0391458305169,178.86657159455174,7.0,180,0.05156824582556272,0,20.327536456998846,25.856825922057553
0.9307140288889653,528.0142852858144,284.2962664699166,121.1316605280291,3.5,180,0.027653319885540917,0,27.65528777777999,21.67361255272874
0.610384907692778,563.6117142020314,394.2038435666064,132.99789857620877,7.0,270,0.04602667653731749,1,17.814258249374888,23.019351243136533
0.6008958308613412,608.612907133857,294.23969538621674,205.01152529070572,3.5,0,0.19780038421053248,0,20.655725294144066,31.929349240725635
0.9697671005257467,802.4096830304436,258.4996336509984,189.1675291165837,3.5,270,0.31095525308379585,3,19.930341281982326,23.79151553867205
0.8695733004030487,683.0819873561685,307.76709567336843,159.154982347787,3.5,270,0.25292317213739685,4,35.45630901271771,22.233243884471708
0.9979258320424833,723.8836816191355,263.31693970345106,143.1314100576893,7.0,0,0.06614669682196915,3,22.08926520633838,33.02121851894076
0.7918020085762671,640.122651545813,357.26530516811414,133.91756129499515,7.0,0,0.3513163107235664,5,10.49369600514537,25.328076239254493
0.6636549986215925,681.2557426448345,339.03489143473155,174.1634237662419,7.0,90,0.13115971952022484,2,21.93219476904673,42.163574230415456
0.9809132211113585,761.6385735247849,315.27090187698377,183.93231675976318,3.5,180,0.1938251084270787,3,40.14563849831755,24.111102933318385
0.6664280694177988,585.9957160010151,346.6999703607721,125.7862237943913,7.0,180,0.1852677591035247,3,24.37192338529854,44.763739137201284
0.7477141228172214,678.036257093684,401.46489453860124,172.0435511385664,3.5,180,0.3043205107997977,1,9.824468335572147,44.385625196439236
0.9738239935481099,778.8291279714343,330.43199680288876,215.85823386032723,3.5,270,0.022855768337730443,0,27.78635267012132,47.568669661059225
0.632656454490059,845.7889115610211,307.28065981444655,216.5623179218935,3.5,90,0.05183228729322469,1,28.69334791087362,35.97302533487537
0.7815848458455529,676.9382052014313,391.7280076282647,179.82234020286086,7.0,0,0.14644324270793738,4,8.648834038541706,41.29209246176789
0.9549162366642013,803.0171007430604,374.4824388853509,194.7007068813212,7.0,90,0.16025310008002416,4,19.627895430653776,22.534721428268156
0.727762024114255,542.8957244508375,313.1237798354937,118.87872160373175,3.5,180,0.21653896935791256,5,21.49029987031115,26.43897719850378
0.9850631750862845,726.6019861435421,304.393570906715,132.29127107303034,3.5,180,0.37069672297222334,3,26.528749916300033,33.05599259240064
0.9989490401393954,646.5879210993605,377.46534414802557,215.30680119090906,7.0,180,0.29454169091898824,0,17.85510313924567,21.792103120774588
0.7944062096239485,688.8147341529948,369.0594108194274,130.9670449702926,3.5,180,0.1010052716101567,4,32.86711303505414,27.018916609962876
0.7285166353736052,575.7652454424181,399.4078352688993,204.4838703167174,7.0,0,0.30482161392778234,4,18.77142497411142,17.95860867259819
0.9893755992327374,574.0648227311829,402.5339202974554,207.60524964911738,3.5,180,0.39744281847606017,4,26.45628451287552,43.58883599305286
0.9994874145235543,704.8915988999136,326.0854310210914,213.0730292121894,3.5,0,0.01132360461608415,4,41.73613238450611,28.086921781650386
0.7780852400528976,763.9290507545388,274.21166695036004,219.87783643026293,7.0,180,0.21541199358666963,5,25.072433484906032,14.751793053378917
0.6178982781767309,847.7174796374558,351.70406849929935,170.7874964236181,7.0,180,0.3044846475441474,1,33.600291793860315,24.050605887128043
0.7788244493989653,875.1867962657628,264.5729277600978,196.98129823239262,7.0,180,0.14439528910472052,1,24.810299357465233,13.177216319428032
0.8840699199188224,797.6032731671311,397.3843804361673,170.2014556919742,3.5,0,0.35358105568363984,0,31.403896247041082,46.12731919433963
0.8504285310520169,646.4484838704199,400.7248079239051,182.9960688437603,7.0,180,0.1805259690945591,1,25.773759670613924,37.48974218004465
0.8682599080845003,674.7508885830522,404.0012132956504,112.76061716500759,3.5,0,0.2517796197102564,3,42.72872313115164,19.18097301838908
0.9887675439386769,754.2786576075235,352.21498321442397,170.52273339896905,3.5,90,0.17028804831138344,4,20.57646810243432,17.08859766758383
0.8647884963543343,805.879638493025,298.70335931644377,150.23297051431518,7.0,180,0.1848774471224497,0,41.75207926882595,17.6433734185117
0.6365800809430653,704.0552125714089,384.7914270081263,219.05207344120657,3.5,90,0.3185710092278671,0,6.356046090208441,32.90726748202321
0.8358924040838511,777.2470862891903,284.22599902625285,116.45971160333056,7.0,90,0.31576208945009365,5,17.56551575521376,30.545591547666127
0.684632402562507,633.3056111201466,351.93756169719273,155.02920581808615,3.5,0,0.2411300362384862,5,32.95795850348104,44.47201494145488
0.9180302539998254,573.538805838926,333.1176266006323,149.6402070383435,3.5,270,0.034442203673474746,1,15.744854859902011,12.709525352130196
0.740122392891141,676.1411682845696,397.5730601648821,156.96011300794052,3.5,0,0.006114978805527783,3,22.08874476153749,16.298357707139054
0.8009745910572625,532.856462373595,293.334796130733,189.7955996868759,7.0,270,0.30117956257344164,5,18.108480202267096,18.30023656543138
0.8814156584526368,654.6380320635768,398.13592035269016,210.1104213095012,3.5,0,0.33808429338723167,2,11.634266279516037,42.64538977945661
0.6686510703671754,659.7979027614921,264.8688192293241,132.35841838402126,7.0,0,0.0018778116893582554,4,12.240334337207537,17.250706812665097
0.8404237764528751,882.2040146388257,321.61245110320306,212.36100856318552,3.5,0,0.1307896611520885,5,31.490941944157257,44.651017247605004
0.6640138442956233,638.7812460338234,403.68696153605504,185.80754441134783,3.5,0,0.2986942798934681,1,21.49663970034709,44.7400448701608
0.9306313605382366,847.9570782130255,410.26299520665304,138.35220101311654,3.5,90,0.005943077134953257,3,34.90976881873805,34.1013368553637
0.7330806513970073,673.5062316142167,384.211870243385,176.2576734998567,7.0,180,0.07691305695787572,3,42.985052939603236,21.3508444755221
0.8186788746466372,858.6696392250982,261.0172348594199,116.19407399427449,3.5,180,0.38956979474319064,0,8.699341089454716,34.651022600485526
0.9322842418569353,873.2010412365315,373.18734657039624,158.62912869045385,3.5,0,0.009885460811449143,2,16.87085740346971,23.981189558179626
0.9876268248559095,526.108721965772,311.18762317737185,180.97565418886688,3.5,0,0.18954132402691315,5,37.204864878405964,10.355754755781872
0.7310139910795029,735.8512320292843,249.17722692460245,214.54871621074375,3.5,0,0.19730920570134575,1,31.374809439869633,23.748805144919125
0.6353495278446823,860.0472685220798,385.52476444413,151.9029827233907,7.0,0,0.23578447172343664,5,27.699922139843363,11.849764428324798
0.9853956495118322,824.8516479178542,359.05260127963055,196.25957581973358,3.5,90,0.07858846163851783,1,40.85272459091727,13.999250079081463
0.9957213774741834,669.7277002561763,308.6959290482824,127.41696147627032,7.0,180,0.0252126762723087,2,8.580297434328708,46.580857079997905
0.9676308348223981,757.3958391567702,245.4861077506978,217.2406038504281,3.5,270,0.0339395826616772,1,36.806843875656256,29.25685588995459
0.9401942760213329,633.5904536151319,358.9076725147593,121.17057009342076,3.5,90,0.26750159168905296,5,29.39374399545529,26.865734422468154
0.7974770970113576,746.4667034925643,292.46308659296676,182.54467248782538,3.5,180,0.3430148937932414,3,30.09816729170801,34.6834309374099
0.7874466232510339,691.7110280669644,262.2297553310766,200.73304495148253,3.5,270,0.35133200626571826,1,19.3624803017753,15.578437856646405
0.8235811224402413,685.2593219072983,410.93148038200985,182.3302538987451,3.5,90,0.3497463959068337,0,32.1622841437506,27.365971279196923
0.6427608819521872,842.4751498984136,387.469016510052,128.97883597249324,7.0,180,0.12867011238032575,5,42.683252473895344,18.250440108814395
0.959494836544662,815.7047093746686,360.94723654253096,210.37802569989847,7.0,270,0.16564722151306877,0,11.122008938060032,23.290188429933124
0.8460588829954289,880.7895319242984,290.546414743738,144.1791623162082,7.0,270,0.1313021744880921,5,32.590444047844024,17.128414458853584
0.9968183257636559,525.7598745304414,296.23521972436987,160.92484186082575,7.0,90,0.04464529675205134,2,35.16087971381466,37.79403464068828
